SUID,Class Code*,Term,max(`Credits Attempted`),first(`Start Time`),first(`End Time`),max(MondayDummy),max(TuesdayDummy),max(WednesdayDummy),max(ThursdayDummy),max(FridayDummy),max(SaturdayDummy),max(SundayDummy),College,Major Desc,Sport
769651811,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,PHI107,Fall 2023,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,PHP121,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,PSC123,Spring 2024,3,11:40:00,12:35:00,1,0,1,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,REL103,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
769651811,WRT205,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Men's Lacrosse
770882964,CRS360,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
770882964,CRS435,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
770882964,HOA105,Fall 2023,3,12:30:00,13:25:00,0,1,1,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
770882964,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
770882964,PHI192,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
770882964,PHP121,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
771199416,ACC151,Spring 2024,4,09:30:00,10:50:00,0,1,0,1,1,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,ACC201,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,AST101,Fall 2023,4,12:30:00,13:50:00,1,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,AST104,Spring 2024,4,12:45:00,14:05:00,1,1,1,0,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,ECN102,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,ECN301,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,ECN302,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,MAT296,Fall 2023,4,15:30:00,16:50:00,1,0,1,1,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,PSC202,Fall 2023,3,15:45:00,16:40:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,SPA411,Fall 2023,1,11:40:00,12:35:00,0,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
771199416,WRT205,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Women's Spirit Teams
772332769,CLS105,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,EAR117,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,ENG151,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,FYS101,Fall 2023,1,NA,NA,0,1,0,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,HOM165,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,PPE327,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,REL114,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,SOC101,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,SOC383,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,WGS101,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772332769,WRT105,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Arts & Sciences,Arts and Sciences (Undeclared),Football
772913311,HED617,Fall 2023,3,19:00:00,21:45:00,0,0,0,1,0,0,0,Engineering & Computer Science,Mechanical and Aerospace Engr,Women's Track
772913311,MAE600,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Engineering & Computer Science,Mechanical and Aerospace Engr,Women's Track
772913311,MAE675,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Engineering & Computer Science,Mechanical and Aerospace Engr,Women's Track
772913311,MAE741,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Mechanical and Aerospace Engr,Women's Track
772913311,MAE994,Spring 2024,0,NA,NA,0,0,0,0,0,0,0,Engineering & Computer Science,Mechanical and Aerospace Engr,Women's Track
778665749,PPM610,Fall 2023,3,NA,NA,0,0,1,0,0,0,0,Professional Studies,Not Specified,Football
778665749,PPM612,Fall 2023,3,NA,NA,1,0,0,0,0,0,0,Professional Studies,Not Specified,Football
778665749,PPM615,Fall 2023,3,NA,NA,0,0,1,0,0,0,0,Professional Studies,Not Specified,Football
780031270,ANT111,Fall 2023,3,14:15:00,15:10:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Football
780031270,CRL300,Fall 2023,2,19:30:00,21:00:00,0,1,0,0,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Football
780031270,CRS331,Fall 2023,3,17:15:00,20:00:00,0,0,1,0,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Football
780031270,HUM300,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Football
780031270,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Football
780031270,SOC101,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Football
780031270,SOC367,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport&Human Dynamic-Undeclared,Football
781364041,CLS105,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,HFS255,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,HFS327,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,HFS363,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,HFS395,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,HFS474,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,PHI192,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,PPE327,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,PSY205,Spring 2024,3,14:15:00,15:10:00,1,0,1,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
781364041,WRT105,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
782287552,BIO123,Spring 2024,3,19:00:00,20:30:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
782287552,ECN310,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
782287552,ECN367,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
782287552,FYS101,Spring 2024,1,NA,NA,0,1,0,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
782287552,MAT285,Spring 2024,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
782287552,PST101,Spring 2024,3,12:45:00,13:40:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Men's Soccer
782287552,REL186,Spring 2024,3,10:35:00,11:30:00,1,0,1,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
783937851,BEN333,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,BEN341,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,BEN364,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,BEN375,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,BEN385,Spring 2024,3,12:45:00,15:35:00,0,0,1,0,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,BEN568,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,ECS326,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,ELE231,Fall 2023,3,10:35:00,11:30:00,1,1,1,0,1,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,ELE251,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,ELE292,Fall 2023,1,12:45:00,15:35:00,0,0,0,0,1,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,PHY212,Fall 2023,3,09:30:00,10:50:00,0,1,1,1,1,0,0,Engineering & Computer Science,Bioengineering,Women's Track
783937851,PHY222,Spring 2024,1,01:00:00,01:00:00,1,0,0,0,0,0,0,Engineering & Computer Science,Bioengineering,Women's Track
784563132,ACC201,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Policy Studies,Men's Lacrosse
784563132,CRS325,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Arts & Sciences,Policy Studies,Men's Lacrosse
784563132,ECN102,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Arts & Sciences,Policy Studies,Men's Lacrosse
784563132,EEE370,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Men's Lacrosse
784563132,FIN301,Spring 2024,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Men's Lacrosse
784563132,MAT284,Spring 2024,4,09:30:00,10:25:00,1,1,1,0,1,0,0,Sport and Human Dynamics,Sport Management,Men's Lacrosse
784563132,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Men's Lacrosse
784563132,SOC102,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Policy Studies,Men's Lacrosse
784563132,SPM225,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Men's Lacrosse
784563132,SPM365,Spring 2024,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Men's Lacrosse
784563132,WRT307,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Arts & Sciences,Policy Studies,Men's Lacrosse
793762496,IDE552,Fall 2023,3,19:00:00,21:45:00,0,0,0,1,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Women's Track
793762496,IDE611,Fall 2023,3,00:00:00,00:00:00,0,0,0,0,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Women's Track
793762496,IDE621,Fall 2023,3,19:00:00,21:45:00,1,0,0,0,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Women's Track
793762496,IDE631,Fall 2023,3,16:00:00,18:45:00,1,0,0,0,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Women's Track
793762496,IDE632,Spring 2024,3,16:00:00,18:45:00,0,1,0,0,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Women's Track
793762496,IDE641,Spring 2024,3,16:00:00,18:45:00,1,0,0,0,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Women's Track
793762496,IDE712,Spring 2024,3,08:30:00,16:00:00,0,0,0,0,0,1,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Women's Track
793762496,IDE761,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Women's Track
794462444,ANT121,Fall 2023,3,10:35:00,11:30:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,EAR105,Fall 2023,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,ECN301,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,ECN301,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,ECN302,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,ECN310,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,NSD225,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,SOC101,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,SOC102,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,SOC248,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Basketball
794462444,SOC367,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Basketball
796860572,FIN301,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,REL103,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,SPM201,Fall 2023,1,09:30:00,10:25:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,SPM225,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,SPM325,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,SPM327,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,SPM330,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,SPM350,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,SPM395,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,SPM415,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
796860572,WRT307,Spring 2024,3,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Softball
797951120,ACC252,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Management,Management (Undeclared),Women's Track
797951120,FIN256,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Management,Management (Undeclared),Women's Track
797951120,MAR255,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Management,Management (Undeclared),Women's Track
797951120,REL103,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Management,Management (Undeclared),Women's Track
797951120,SCM265,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Management,Management (Undeclared),Women's Track
800357010,EXE408,Fall 2023,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Soccer
800357010,EXE464,Fall 2023,2,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Soccer
800357010,FST312,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Soccer
800357010,NSD425,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Soccer
800357010,NSD447,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Men's Soccer
801230013,BDJ312,Fall 2023,3,17:15:00,20:15:00,1,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,COM300,Spring 2024,3,17:15:00,20:00:00,0,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,COM350,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,COM427,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,PSC300,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,PSC303,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,PSC318,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,PSC353,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,PSC374,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,PSC377,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Track
801230013,VIS251,Fall 2023,1,09:30:00,12:15:00,0,0,0,0,1,0,0,Arts & Sciences,Political Science,Men's Track
801230013,VIS261,Fall 2023,2,17:00:00,19:45:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Track
802201569,BIO121,Fall 2023,3,18:45:00,20:15:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,BIO122,Fall 2023,1,09:30:00,12:20:00,0,1,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,BIO123,Spring 2024,3,19:00:00,20:30:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,BIO124,Spring 2024,1,09:30:00,12:20:00,0,1,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,CRS435,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,ENL211,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,EXE185,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,EXE195,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,FYS101,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,MAT221,Fall 2023,4,08:00:00,09:20:00,0,1,1,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,NSD225,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,PSY205,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
802201569,WGS101,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Track
803172003,CRL300,Fall 2023,2,19:30:00,21:00:00,0,1,0,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
803172003,FST102,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
803172003,HFS494,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
803172003,MAT122,Fall 2023,4,14:00:00,15:20:00,0,1,0,1,1,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
803172003,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
803172003,REL200,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Human Development & Family Sci,Football
803358389,ACC151,Spring 2024,4,14:15:00,15:35:00,1,0,1,0,1,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,ECN101,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,ECN102,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,FYS101,Fall 2023,1,NA,NA,0,0,0,0,1,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,IST101,Fall 2023,1,12:30:00,13:50:00,0,1,0,0,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,IST195,Fall 2023,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,IST256,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,IST343,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,LPP255,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,MAS261,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,PSY205,Fall 2023,3,08:25:00,09:20:00,1,0,1,0,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,SOM122,Fall 2023,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803358389,WRT205,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Information Studies,Info Mgmt & Technology,Women's Tennis
803465903,EXE436,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,EXE464,Spring 2024,2,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,NSD425,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,PHP318,Fall 2023,3,NA,NA,1,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,PHY101,Fall 2023,4,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,PHY102,Spring 2024,4,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,SPM101,Fall 2023,3,08:00:00,09:20:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,SPM350,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
803465903,SPM449,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Softball
